Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wing Commander's Helmet,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Shadowghast Ring,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,176856043
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Inscrutable Quantum Device,Bargast's Leash,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,184850195
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Fleshfused Circle,Inscrutable Quantum Device,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,176011005
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Stone Legion Heraldry,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,96347902
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestplate,Shadowghast Waistguard,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Ritual Commander's Ring,Ritual Bone Band,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Blighted Margrave's Cloak,Sinful Aspirant's Mace,Sinful Gladiator's Guard,,137040626
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,124079940
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Initiate's Shirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Hyperlight Band,Bladedancer's Armor Kit,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Renowned Guild Tabard,176641172
Darkfrost Helmet,Azure-Venom Choker,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shieldguard's Vambraces,Fleshfused Crushers,Signet of the False Accuser,Shadowghast Ring,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Axe of the Deadgrove,Barricade of the Endless Empire,,125071572
Wing Commander's Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Ring of Perpetual Conflict,Gluttonous Spike,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,168336979
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ritual Commander's Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Mantle of Manifest Sins,Sinsmasher,Encrusted Canopic Lid,,123574807
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Fleshfused Circle,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Lightbringer,106442948
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Acidslough Bulwark,Tabard of the Lightbringer,136570788
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ardent Sunstar Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Sanguine Vintage,Cowled Batwing Cloak,Axe of the Deadgrove,Sylvan Whiteshield,,196381121
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Entwined Gorger Tendril,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Elysian Sentinel's Aegis,,20876211
Sinful Aspirant's Plate Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Shadowghast Ring,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,105894907
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Entwined Gorger Tendril,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sophisticated Bonecracker,Pulsing Spellshield,Tabard of the Lightbringer,66602686
Wing Commander's Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Stylish Black Shirt,Breastplate of Brutal Dissonance,Stonebark Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,115201990
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Greatcloak,Axe of the Deadgrove,Acidslough Bulwark,,174721382
Wing Commander's Helmet,Sin Stained Pendant,Dread Sentinel's Ebony Spaulders,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Muckwallow Stompers,Shadowghast Armguards,Hardened Castle Crushers,Ritual Bone Band,Death God's Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Mantle of Manifest Sins,Sophisticated Bonecracker,Barricade of the Endless Empire,,155897871
Plague Handler's Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Shadowghast Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Twisted Witherroot Band,Overwhelming Power Crystal,Blood-Spattered Scale,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Tabard of the Zandalari,147246916
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritualist's Treasured Ring,Band of the Risen Bonelord,Sinful Gladiator's Sigil of Adaptation,Macabre Sheet Music,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,175047075
Wrathbark Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Artisan Member's Shirt,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Guilewind Stone Talons,Ritual Bone Band,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,Tabard of the Lightbringer,158655554
Shadowghast Helm,Sinful Aspirant's Necklace,Prankster's Pauldrons,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fleshfused Crushers,Sinful Gladiator's Ring,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Zandalari,174439487
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Arachnid Cipher Ring,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,Guild Tabard,194053813
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Overwhelming Power Crystal,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sinsmasher,Barricade of the Endless Empire,,125897998
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Macabre Sheet Music,Inscrutable Quantum Device,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,,147457877
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Selfless Collector's Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Sinful Gladiator's Signet,Inscrutable Quantum Device,Pulsating Stoneheart,Drape of Twisted Loyalties,Klontzas' Precise Pummeler,Barricade of the Endless Empire,,174308311
Oversized Centurion Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Selfless Collector's Gauntlets,Ritual Commander's Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,163183372
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Encrusted Canopic Lid,,171191050
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Hyperlight Band,Overwhelming Power Crystal,Gluttonous Spike,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,Rustbolt Resistance Tabard,91512324
Sinful Gladiator's Plate Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Slimy Consumptive Organ,Blood-Spattered Scale,Sinful Gladiator's Drape,Ascended Gladius of Glory,Sinful Gladiator's Guard,,193900980
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Stonebark Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Fleshfused Circle,Anima Field Emitter,Stone Legion Heraldry,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,167440485
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stonebark Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fleshfused Crushers,Bloodoath Signet,Ritualist's Treasured Ring,Sinful Aspirant's Badge of Ferocity,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Guild Tabard,111875498
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Sanguine Vintage,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Horde Tabard,165763470
Darkfrost Helmet,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Greaves of the Rockmender,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Sinful Gladiator's Ring,Blood-Spattered Scale,Overwhelming Power Crystal,Decadent Nathrian Shawl,Axe of the Deadgrove,Sinful Gladiator's Guard,,197075879
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Shadowghast Armguards,Fleshfused Crushers,Entwined Gorger Tendril,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,108029148
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Lightbringer,153391451
Shadowghast Helm,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Last Season's Shirt,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Lightbringer,164541110
Sinful Gladiator's Plate Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Arachnid Cipher Ring,Pulsating Stoneheart,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,,125382264
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Viscera of Coalesced Hatred,Gluttonous Spike,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,,99907631
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Hyperlight Band,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,173757841
Wing Commander's Helmet,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,Nightfallen Tabard,107144363
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Decadent Nathrian Shawl,Axe of the Deadgrove,Encrusted Canopic Lid,Army of the Light Tabard,157207976
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ardent Sunstar Signet,Death God's Signet,Viscera of Coalesced Hatred,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Darkspear Tabard,159281279
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Argent Crusader's Tabard,129437356
Selfless Collector's GreatHelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Bloodoath Signet,Ritual Commander's Ring,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,142354110
Darkfrost Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Shadowghast Gauntlets,Sinful Gladiator's Band,Sinful Aspirant's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,,195332948
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Overwhelming Power Crystal,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Sinful Gladiator's Guard,,158756857
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Sinful Gladiator's Plate Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Hyperlight Band,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,177343689
Shadowghast Helm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Bone Band,Dreadfire Vessel,Grim Codex,Blighted Margrave's Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,151779368
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Hardened Castle Crushers,Ring of Perpetual Conflict,Death God's Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sophisticated Bonecracker,Encrusted Canopic Lid,,117557214
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,,176309369
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Death God's Signet,Anima Field Emitter,Stone Legion Heraldry,Crest of the Legionnaire General,Axe of the Deadgrove,Chyrus's Crest of Hope,Illustrious Guild Tabard,110808750
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,62804529
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Selfless Collector's Chestplate,Fused Bone Greatbelt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Selfless Collector's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Mantle of Manifest Sins,Sinsmasher,Barricade of the Endless Empire,,158172004
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Slimy Consumptive Organ,Sinful Gladiator's Medallion,Blighted Margrave's Cloak,Sinsmasher,Chyrus's Crest of Hope,,163252659
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Sinful Gladiator's Shawl,Engorged Worm Smasher,Encrusted Canopic Lid,,164644939
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Bladedancer's Armor Kit,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,,105235759
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,,Chestplate of Vicious Potency,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,153781037
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Shieldguard's Warboots,Hellhound Cuffs,Fogweaver Gauntlets,Ritual Bone Band,Signet of the False Accuser,Sanguine Vintage,Blood-Spattered Scale,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,176200023
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Acidslough Bulwark,Silvermoon City Tabard,103020607
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Wraps of the Blood-Soaked Brawler,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Sinful Gladiator's Plate Handguards,Band of the Risen Bonelord,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,98572179
