Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wrathbark Greathelm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Stonewrought Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sinsmasher,Sinful Gladiator's Guard,,174084293
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Death God's Signet,Twisted Witherroot Band,Anima Field Emitter,Blood-Spattered Scale,Evernight Drape,Honortoll Gavel,Acidslough Bulwark,,161609111
Darkfrost Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,160367283
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Sanguine Vintage,Decadent Nathrian Shawl,Gorestained Cleaver,Chyrus's Crest of Hope,,245825193
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Ritual Bone Band,Blood-Spattered Scale,Sanguine Vintage,Sinful Gladiator's Drape,Axe of the Deadgrove,Encrusted Canopic Lid,Horde Tabard,165767728
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Bloodoath Signet,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Shattered Sun,123881245
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Ardent Sunstar Signet,Ritual Commander's Ring,Sanguine Vintage,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Encrusted Canopic Lid,Guild Tabard,177126601
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,154395030
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Hyperlight Band,Blood-Spattered Scale,Stone Legion Heraldry,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,176492055
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Wound Dressing,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Fleshfused Circle,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,175400548
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Initiate's Shirt,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Encrusted Canopic Lid,Stormwind Tabard,167446954
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Pulsing Spellshield,,40264151
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Ring of Perpetual Conflict,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Thunder Bluff Tabard,193598867
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Shieldguard's Girdle,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Hyperlight Band,Entwined Gorger Tendril,Overwhelming Power Crystal,Master Duelist's Chit,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Aspirant's Barrier,,176370763
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Golden Filigreed Doublet,Selfless Collector's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Ring of Perpetual Conflict,Fleshfused Circle,Slimy Consumptive Organ,Splintered Heart of Al'ar,Mantle of Manifest Sins,Gorestained Cleaver,Barricade of the Endless Empire,,115825811
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Bargast's Leash,Anima Field Emitter,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,Tabard of the 7th Legion,146319436
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Amber Filigreed Doublet,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the 7th Legion,195921039
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Anima Field Emitter,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Orgrimmar Tabard,156066087
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Scarlet Filigreed Doublet,Abdominal Securing Chestguard,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Bloodoath Signet,Blood-Spattered Scale,Pulsating Stoneheart,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,Tabard of the Hand,188550218
Wing Commander's Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Overwhelming Power Crystal,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,77790948
Darkfrost Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Commander's Ring,Arachnid Cipher Ring,Bargast's Leash,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Barbed-Edge of the Stone Legion,Sinful Gladiator's Redoubt,Tabard of the Kirin Tor,181897645
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Spare Meat Hook,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,127759739
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Sinful Gladiator's Plate Gauntlets,Death God's Signet,Hyperlight Band,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Redoubt,,83363684
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,167511857
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Entwined Gorger Tendril,Ring of Perpetual Conflict,Slimy Consumptive Organ,Anima Field Emitter,Cowled Batwing Cloak,Sacred Sparrer's Edge,Chyrus's Crest of Hope,Tabard of the Lightbringer,183465839
Selfless Collector's GreatHelm,Sinful Aspirant's Necklace,Selfless Collector's Spaulders,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Shadowghast Greaves,Valinor's Ground Pounders,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Blood-Spattered Scale,Saronite Animus Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,,158448880
Wing Commander's Helmet,Trailspinner Pendant,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,,193275961
Darkfrost Helmet,Trailspinner Pendant,Razorscale Shoulderguards,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Sapsteel Sabatons,Shieldguard's Vambraces,Handguards of the Enclave,Ritual Bone Band,Signet of the False Accuser,Bladedancer's Armor Kit,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Horde Tabard,196981525
Casque of the Path,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Splintered Heart of Al'ar,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,155799508
Darkfrost Helmet,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Fleshfused Crushers,Hyperlight Band,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,,176604123
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Common Gray Shirt,Abdominal Securing Chestguard,Dread Sentinel's Ebony Girdle,Endlessly Gluttonous Greaves,Dread Sentinel's Ebony Greatboots,Thunderous Echo Vambraces,Guilewind Stone Talons,Ring of Perpetual Conflict,Arachnid Cipher Ring,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Builwark of the Stone Legion,,176949723
Wing Commander's Helmet,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Precious' Ribbon,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritualist's Treasured Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Lightbringer,91952088
Casque of the Path,Trailspinner Pendant,Shieldguard's Shoulderplates,Irradiated Undercoat,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Shadowghast Armguards,Fogweaver Gauntlets,Chalice Noble's Signet,Ring of Perpetual Conflict,Overwhelming Power Crystal,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Greatcloak,Sacred Sparrer's Edge,Encrusted Canopic Lid,Renowned Guild Tabard,152843268
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Shieldguard's Gauntlets,Death God's Signet,Signet of the False Accuser,Pulsating Stoneheart,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,140513779
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Selfless Collector's Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Shroud of the Penitent,Engorged Worm Smasher,Sylvan Whiteshield,,177064110
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Decadent Nathrian Shawl,Supercollider,Sinful Gladiator's Redoubt,Illustrious Guild Tabard,174241461
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Artisan Officer's Shirt,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Anima Field Emitter,Pulsating Stoneheart,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Lightbringer,95484374
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Decanter of Anima-Charged Winds,Sanguine Vintage,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,,150503522
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,,183784783
Shadowghast Helm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,,155741441
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Tailored Officer's Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Shadowghast Armguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Splintered Heart of Al'ar,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,202192068
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sinful Gladiator's Medallion,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,141075499
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Hyperlight Band,Ritualist's Treasured Ring,Stone Legion Heraldry,Sanguine Vintage,Cowled Batwing Cloak,Xandria's Kopis of Courage,Sinful Gladiator's Guard,Tabard of the Lightbringer,175005519
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Aspirant's Ring,Sinful Gladiator's Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Zandalari,176228063
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Artisan Officer's Shirt,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Entwined Gorger Tendril,Splintered Heart of Al'ar,Stone Legion Heraldry,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Ascended,116414341
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Hyperlight Band,Stone Legion Heraldry,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Builwark of the Stone Legion,,116650501
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Signet of the False Accuser,Anima Field Emitter,Splintered Heart of Al'ar,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,,113142020
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Fleshfused Circle,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Proudmoore Admiralty Tabard,181668374
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Sharkskin Tunic,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Gluttonous Spike,Pulsating Stoneheart,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,123894424
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Gnomeregan Tabard,131858324
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Fashionable Undershirt,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Greaves of the Rockmender,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Commander's Ring,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Grim-Veiled Cape,Supercollider,Acidslough Bulwark,,80738106
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Ring of Perpetual Conflict,Signet of the False Accuser,Decanter of Anima-Charged Winds,Anima Field Emitter,Grim-Veiled Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,246126056
Sinful Aspirant's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Last Season's Shirt,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Band of the Risen Bonelord,Sinful Gladiator's Signet,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Aspirant's Barrier,Tabard of the Lightbringer,136235294
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Shoulderblade Vambraces,Fleshfused Crushers,Ritual Bone Band,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,112569035
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Antiseptic-Soaked Dressing,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Hardened Castle Crushers,Death God's Signet,Band of the Risen Bonelord,Pulsating Stoneheart,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,115504910
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Wargreaves,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Decanter of Anima-Charged Winds,Bladedancer's Armor Kit,Sinful Gladiator's Shawl,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of Summer Skies,237119014
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Red Linen Shirt,Abdominal Securing Chestguard,Selfless Collector's Girdle,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sinful Aspirant's Sword,Elysian Sentinel's Aegis,Tabard of Therazane,77469929
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Red Swashbuckler's Shirt,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,189057592
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Brucehide Jersey,Abdominal Securing Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Inscrutable Quantum Device,Wakener's Frond,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,136382114
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,86396058
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Memory of Past Sins,Decanter of Anima-Charged Winds,Sinful Gladiator's Drape,Gorestained Cleaver,Encrusted Canopic Lid,Gilneas Tabard,192548317
