Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shoulderplates of the Deconstructor,Selfless Collector's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Sinful Gladiator's Plate Gauntlets,Shadowghast Ring,Twisted Witherroot Band,Splintered Heart of Al'ar,Skulker's Wing,Saronite Animus Cloak,Reaver of Renewed Resolve,Sinful Gladiator's Guard,197613123,Precious' Ribbon,Tabard of the Lightbringer
Wrathbark Greathelm,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Shieldguard's Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Spare Meat Hook,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Redoubt,242419949,Red Linen Shirt,Rustbolt Resistance Tabard
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Ascended Gladius of Glory,Acidslough Bulwark,146868288,,
Helm of the Faceless,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Shadowghast Gauntlets,Ritual Bone Band,Signet of the False Accuser,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,161936331,,Renowned Guild Tabard
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Inscrutable Quantum Device,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,172937279,,Tabard of the Ascended
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Twisted Witherroot Band,Entwined Gorger Tendril,Phial of Putrefaction,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Xandria's Kopis of Courage,Acidslough Bulwark,197015864,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Sapsteel Gauntlets,Bloodoath Signet,Hyperlight Band,Viscera of Coalesced Hatred,Hymnal of the Path,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,151886576,,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,107144363,,Nightfallen Tabard
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,167197733,Irradiated Undercoat,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Shieldguard's Breastplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Arachnid Cipher Ring,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,166292513,,
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Shadowghast Ring,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,176908551,,
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Hardened Castle Crushers,Ring of Perpetual Conflict,Punishing Loop,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Sinful Gladiator's Greatcloak,Axe of the Deadgrove,Encrusted Canopic Lid,158972363,,Orgrimmar Tabard
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Drape,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,51427632,Fashionable Undershirt,Kurenai Tabard
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Twisted Witherroot Band,Anima Field Emitter,Blood-Spattered Scale,Mantle of Manifest Sins,Sophisticated Bonecracker,Acidslough Bulwark,156583405,Black Swashbuckler's Shirt,Tabard of the Wild Hunt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,175047923,,Wrynn's Vanguard Tabard
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Ember-Scarred Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Slimy Consumptive Organ,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,99692865,Wraps of the Blood-Soaked Brawler,
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,192746938,Precious' Ribbon,Stormwind Tabard
Oversized Centurion Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Spare Meat Hook,Overwhelming Power Crystal,Cowled Batwing Cloak,Axe of the Deadgrove,Kudebeh's Remarkable Targe,243722632,,Lightforged Tabard
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Hyperlight Band,Ritual Bone Band,Hymnal of the Path,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Axe of the Deadgrove,Sinful Gladiator's Guard,191484231,,
Wing Commander's Helmet,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Plated Leggings of Ruination,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Shadowghast Gauntlets,Ritual Bone Band,Hyperlight Band,Blood-Spattered Scale,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,121684042,Purple Martial Shirt,Illustrious Guild Tabard
Shadowghast Helm,Valeshroud Torque,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Binding of Warped Desires,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Hyperlight Band,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,161803306,,Stormwind Tabard
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Darkmoon Deck: Indomitable,Mantle of Manifest Sins,Axe of the Deadgrove,Sinful Aspirant's Barrier,155106089,,Tabard of the Achiever
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Selfless Collector's Girdle,Saronite Plated Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Aspirant's Ring,Sinful Aspirant's Signet,Phial of Putrefaction,Macabre Sheet Music,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,186930590,Embroidered Shirt,Tabard of the 7th Legion
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Ardent Sunstar Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,99250043,,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Chestplate of the March Warden,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,97467429,,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Splintered Heart of Al'ar,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,176473196,,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,166736990,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,121408275,,Orgrimmar Tabard
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Gilded Steel Legplates,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Sinful Gladiator's Signet,Ritual Bone Band,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Axe of the Deadgrove,Sylvan Whiteshield,176857300,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Valinor's Ground Pounders,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Splintered Heart of Al'ar,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,165863612,,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Shadowghast Gauntlets,Most Regal Signet of Sire Denathrius,Ritual Bone Band,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,244072988,,Tabard of the Zandalari
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Overwhelming Power Crystal,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Sinful Gladiator's Guard,158756857,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Fleshfused Circle,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,165753145,,
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Ascended Gladius of Glory,Acidslough Bulwark,187244003,Precious' Ribbon,Tabard of the Ascended
Dread Sentinel's Ebony Headgear,Muckformed Chain Choker,Shadowghast Pauldrons,Dread Sentinel's Ebony Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Stone Legion Heraldry,Blood-Spattered Scale,Decadent Nathrian Shawl,Gorestained Cleaver,Barricade of the Endless Empire,106684437,Lucky Shirt,Tabard of the Lightbringer
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Selfless Collector's Girdle,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Overwhelming Power Crystal,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,131803666,Master Builder's Shirt,Tabard of the Explorer
Valorous Aegis Faceguard,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Fleshfused Circle,Hyperlight Band,Bargast's Leash,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Sinful Gladiator's Redoubt,157387023,Precious' Ribbon,Stormpike Battle Tabard
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Conqueror's Aegis Handguards,Bloodoath Signet,Fleshfused Circle,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,171383679,Common White Shirt,Bilgewater Cartel Tabard
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Sanguine Vintage,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,152792503,,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Valorous Aegis Handguards,Hyperlight Band,Death God's Signet,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Kudebeh's Remarkable Targe,76215885,,Tabard of the 7th Legion
Wrathbark Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Bloodoath Signet,Shadowghast Ring,Viscera of Coalesced Hatred,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,166735229,,
Shadowghast Helm,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Guilewind Stone Talons,Band of the Risen Bonelord,Bloodoath Signet,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,189279294,,Tabard of the Wyrmrest Accord
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Fleshfused Circle,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,157772588,,
Diadem of Imperious Desire,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritualist's Treasured Ring,Arachnid Cipher Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Mace of the Unburdened,Dredge-Giant's Warshield,97543534,Fashionable Undershirt,
Oversized Centurion Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Overwhelming Power Crystal,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Aspirant's Barrier,240661534,,
Wrathbark Greathelm,Sinful Gladiator's Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Flamewatch Armguards,Fleshfused Crushers,Ritual Commander's Ring,Shadowghast Ring,Overwhelming Power Crystal,Gluttonous Spike,Winter's Frigid Embrace,Axe of the Deadgrove,Barricade of the Endless Empire,155069384,,Tabard of the Dragonmaw Clan
Shadowghast Helm,Trailspinner Pendant,Dread Sentinel's Ebony Spaulders,Dread Sentinel's Ebony Chestplate,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Dread Sentinel's Ebony Greatboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Blood-Spattered Scale,Pulsating Stoneheart,Mantle of Manifest Sins,Axe of the Deadgrove,Builwark of the Stone Legion,155757580,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Pulsating Stoneheart,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,158146106,,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Twisted Witherroot Band,Ritual Commander's Ring,Skulker's Wing,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Sinful Gladiator's Guard,123497824,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Shieldguard's Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Grim Codex,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,165364946,,
Stonewrought Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Shieldguard's Warboots,Soldier's Stoneband Wristguards,Gauntlets of Ruthless Reprisal,Leafed Banewood Band,Ritual Bone Band,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Ascended Gladius of Glory,Barricade of the Endless Empire,163925295,,
Wing Commander's Helmet,Gaiazelle's Spiked Collar,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Sanguine Vintage,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,168484238,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Twisted Witherroot Band,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Crest of the Legionnaire General,Gorestained Cleaver,Encrusted Canopic Lid,242608969,,Alliance Tabard
Selfless Collector's GreatHelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Stonebark Girdle,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Shoulderblade Vambraces,Fogweaver Gauntlets,Shadowghast Ring,Ritual Bone Band,Slimy Consumptive Organ,Skulker's Wing,Selfless Collector's Greatcloak,Sinsmasher,Barricade of the Endless Empire,175617134,,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,109102962,Fashionable Undershirt,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Ardent Sunstar Signet,Splintered Heart of Al'ar,Pulsating Stoneheart,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,134193552,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Stonewrought Breastplate,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Twisted Witherroot Band,Ritualist's Treasured Ring,Overwhelming Power Crystal,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,92659913,Red Linen Shirt,
Wrathbark Greathelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Band of the Risen Bonelord,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,144281931,Artisan Member's Shirt,Rustbolt Resistance Tabard
