Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dread Sentinel's Ebony Greatboots,Hellhound Cuffs,Dread Sentinel's Ebony Grips,Hyperlight Band,Twisted Witherroot Band,Phial of Putrefaction,Decanter of Anima-Charged Winds,Decadent Nathrian Shawl,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,148279981,,Nightfallen Tabard
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Ritual Commander's Ring,Bladedancer's Armor Kit,Spare Meat Hook,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,96885112,Black Swashbuckler's Shirt,
Wrathbark Greathelm,Sin Stained Pendant,Dread Sentinel's Ebony Spaulders,Abdominal Securing Chestguard,Binding of Warped Desires,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Hellhound Cuffs,Dread Sentinel's Ebony Grips,Hyperlight Band,Twisted Witherroot Band,Gluttonous Spike,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,195869495,Precious' Ribbon,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Ember-Scarred Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Bloodoath Signet,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Cowled Batwing Cloak,Engorged Worm Smasher,Sylvan Whiteshield,160481657,,Tabard of the Explorer
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,187835499,,Tabard of the Ascended
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sanguine Vintage,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Sinsmasher,Barricade of the Endless Empire,171490413,,Tabard of Brute Force
Darkfrost Helmet,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Greaves of the Rockmender,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Sinful Gladiator's Ring,Blood-Spattered Scale,Overwhelming Power Crystal,Decadent Nathrian Shawl,Axe of the Deadgrove,Sinful Gladiator's Guard,197075879,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ritual Bone Band,Signet of the False Accuser,Anima Field Emitter,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,91973227,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,193522871,Artisan Member's Shirt,Tabard of the Explorer
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritual Commander's Ring,Ritualist's Treasured Ring,Sinful Gladiator's Badge of Ferocity,Blood-Spattered Scale,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,174786647,,Army of the Light Tabard
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Engorged Worm Smasher,Chyrus's Crest of Hope,193828973,,
Oversized Centurion Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Legplates of Unholy Frenzy,Selfless Collector's Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Band of the Risen Bonelord,Ritual Bone Band,Pulsating Stoneheart,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,157369331,,Lightforged Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Tharatos' Charred Chestplate,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Sinful Gladiator's Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,167397247,,Guild Tabard
Sinful Aspirant's Plate Helm,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Shadowghast Breastplate,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Sinful Gladiator's Signet,Sinful Gladiator's Badge of Ferocity,Blood-Spattered Scale,Sinful Gladiator's Shawl,Sinsmasher,Sinful Gladiator's Guard,160195484,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Death God's Signet,Sinful Gladiator's Ring,Sinful Aspirant's Badge of Ferocity,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,119425973,Scarlet Filigreed Shirt,Tabard of the Explorer
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Shadowghast Ring,Sanguine Vintage,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,93517910,,
Plague Handler's Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Chestplate of Titanic Fury,Binding of Warped Desires,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Bloodoath Signet,Hyperlight Band,Gluttonous Spike,Anima Field Emitter,Grim-Veiled Cape,Gorestained Cleaver,Bulwark of the Unbowed,86179339,,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Arachnid Cipher Ring,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,165388212,Precious' Ribbon,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ring of Perpetual Conflict,Stitchflesh's Misplaced Signet,Pulsating Stoneheart,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,174415440,,
Shadowghast Helm,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Sinful Aspirant's Plate Legguards,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sinsmasher,Sinful Gladiator's Redoubt,155739917,,
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Hardened Castle Crushers,Sinful Gladiator's Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,186205990,,Tabard of the Waveblade Ankoan
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Tharatos' Charred Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Ritualist's Treasured Ring,Ardent Sunstar Signet,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,147004325,,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Fleshfused Circle,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,169167493,,
Sinful Gladiator's Plate Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Slimy Consumptive Organ,Blood-Spattered Scale,Sinful Gladiator's Drape,Ascended Gladius of Glory,Sinful Gladiator's Guard,193900980,,
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Bladedancer's Armor Kit,Decadent Nathrian Shawl,Gorestained Cleaver,Barricade of the Endless Empire,1441865,Darnassus Doublet,Tabard of the Lightbringer
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,167574843,Squire's Shirt,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Entwined Gorger Tendril,Bargast's Leash,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Elysian Sentinel's Aegis,205908258,,Stormwind Tabard
Wing Commander's Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Fleshfused Crushers,Fleshfused Circle,Ring of Perpetual Conflict,Darkmoon Deck: Indomitable,Bargast's Leash,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Elysian Sentinel's Aegis,145448683,,Tabard of the 7th Legion
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,89688408,Precious' Ribbon,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Fleshfused Circle,Most Regal Signet of Sire Denathrius,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,191994595,Paper Shirt,Renowned Guild Tabard
Darkfrost Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dread Sentinel's Ebony Greatboots,Pit Fighter's Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Shadowghast Ring,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,176536703,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Shieldguard's Breastplate,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Ring of Perpetual Conflict,Decanter of Anima-Charged Winds,Spare Meat Hook,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,105146504,Squire's Shirt,Tabard of the Ascended
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Dread Sentinel's Ebony Chestplate,Dread Sentinel's Ebony Girdle,Dread Sentinel's Ebony Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Hardened Castle Crushers,Most Regal Signet of Sire Denathrius,Hyperlight Band,Anima Field Emitter,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,231316055,Ooze-Soaked Shirt,Tabard of Flame
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Gluttonous Spike,Anima Field Emitter,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,164208017,Stylish Black Shirt,Lightforged Tabard
Wrathbark Greathelm,Sinful Gladiator's Amulet,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Crest of the Legionnaire General,Axe of the Deadgrove,Builwark of the Stone Legion,169009457,,
Wrathbark Greathelm,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,114275162,,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Chestplate of the March Warden,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Ritualist's Treasured Ring,Skulker's Wing,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinful Aspirant's Mace,Sinful Gladiator's Redoubt,114170693,,Tabard of the Lightbringer
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Binding of Warped Desires,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Hyperlight Band,Slimy Consumptive Organ,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,192286188,,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Stonewrought Armplates,Selfless Collector's Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Slimy Consumptive Organ,Bladedancer's Armor Kit,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,74080516,,
Plague Handler's Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Arachnid Cipher Ring,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,161940989,Lucky Shirt,Stormwind Tabard
Wrathbark Greathelm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Entwined Gorger Tendril,Ritual Commander's Ring,Sanguine Vintage,Anima Field Emitter,Mantle of Manifest Sins,Ascended Gladius of Glory,Chyrus's Crest of Hope,83655276,Stylish Red Shirt,Sunreaver Tabard
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Shadowghast Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,108755226,Artisan Officer's Shirt,Argent Crusader's Tabard
Wing Commander's Helmet,Reinforced High Collar,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,68418629,Master Builder's Shirt,Argent Crusader's Tabard
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Stone Legion Heraldry,Decadent Nathrian Shawl,Engorged Worm Smasher,Builwark of the Stone Legion,176360167,Irradiated Undercoat,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Inscrutable Quantum Device,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,147812300,,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Selfless Collector's Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,187669746,Captain Sanders' Shirt,
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Shoulders,Abdominal Securing Chestguard,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Sinful Gladiator's Shawl,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,153997003,,Tabard of the Lightbringer
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Wargreaves,Sinful Aspirant's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Aspirant's Ring,Sinful Aspirant's Medallion,Sinful Gladiator's Emblem,Drape of Twisted Loyalties,Sophisticated Bonecracker,Elysian Sentinel's Aegis,161350120,,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Steelcore Gauntlets,Arachnid Cipher Ring,Ritualist's Treasured Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,130474977,Paper Shirt,
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Wargreaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Guilewind Stone Talons,Shadowghast Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,90271909,,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Greaves of the Rockmender,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Commander's Ring,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Grim-Veiled Cape,Supercollider,Acidslough Bulwark,80738106,Fashionable Undershirt,
Oversized Centurion Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,197422506,,
Wrathbark Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Guilewind Stone Talons,Ritual Bone Band,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,158655554,Artisan Member's Shirt,Tabard of the Lightbringer
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Mantle of Manifest Sins,Ascended Gladius of Glory,Encrusted Canopic Lid,167170044,,Tabard of the Ascended
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Macabre Sheet Music,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,162044387,,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Arachnid Cipher Ring,Anima Field Emitter,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,144345319,Tailored Officer's Shirt,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,102719735,Dark Silk Shirt,
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Shieldguard's Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Fleshfused Circle,Bladedancer's Armor Kit,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Sinsmasher,Elysian Sentinel's Aegis,125912966,Fashionable Undershirt,
Wrathbark Greathelm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Reality-Shatter Vambraces,Shadowghast Gauntlets,Ardent Sunstar Signet,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,115781321,,Renowned Guild Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,143792619,Artisan Officer's Shirt,Tabard of the Wild Hunt
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Girdle,Shadowghast Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Signet,Ritual Commander's Ring,Splintered Heart of Al'ar,Royal Seal of King Llane,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,137166929,,
