Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Baetheas' Ironclad Warboots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,193647148,
Darkfrost Helmet,Reinforced High Collar,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Arachnid Cipher Ring,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Axe of the Deadgrove,Acidslough Bulwark,Court of Harvesters Tabard,191301497,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Decanter of Anima-Charged Winds,Sinful Gladiator's Emblem,Blighted Margrave's Cloak,Klontzas' Precise Pummeler,Sinful Gladiator's Redoubt,Court of Harvesters Tabard,194801213,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritualist's Treasured Ring,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,,193347475,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Medallion,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Ascended,80447738,
Conqueror's Aegis Faceguard,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Mimiron's Inferno Couplings,Distorted Construct's Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,Loremaster's Colors,109426491,White Linen Shirt
Plague Handler's Greathelm,Reinforced High Collar,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Shadowghast Ring,Hymnal of the Path,Slimy Consumptive Organ,Decadent Nathrian Shawl,Axe of the Deadgrove,Encrusted Canopic Lid,Court of Harvesters Tabard,187591349,Threads of Tirion
Shadowghast Helm,Noble's Birthstone Pendant,Sinful Aspirant's Plate Shoulders,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Gauntlets,Ritual Bone Band,Entwined Gorger Tendril,Macabre Sheet Music,Decanter of Anima-Charged Winds,Sinful Gladiator's Shawl,Axe of the Deadgrove,Sinful Aspirant's Barrier,Tabard of the Dark Iron,200489230,
Wing Commander's Helmet,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Shadowghast Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,Champions of Azeroth Tabard,186610076,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Selfless Collector's Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Steelcore Gauntlets,Bloodoath Signet,Death God's Signet,Darkmoon Deck: Voracity,Inscrutable Quantum Device,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,,164257503,
Darkfrost Helmet,Sinful Aspirant's Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Selfless Collector's Wristguards,Guilewind Stone Talons,Ritual Bone Band,Ritual Commander's Ring,Overwhelming Power Crystal,Grim Codex,Cloak of Enveloping Manifestations,Sinsmasher,Encrusted Canopic Lid,,246872033,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Twisted Witherroot Band,Anima Field Emitter,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Sinful Gladiator's Guard,,194154123,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Dread Sentinel's Ebony Girdle,Ceremonial Parade Legguards,Dread Sentinel's Ebony Greatboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ring of Perpetual Conflict,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Aspirant's Sword,Sylvan Whiteshield,Tabard of the Explorer,88729773,Fashionable Undershirt
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Darkmoon Deck: Voracity,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,196074820,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Blood-Spattered Scale,Sanguine Vintage,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Acidslough Bulwark,Renowned Guild Tabard,161656578,
Oversized Centurion Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Sylvan Whiteshield,,196755761,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Dominance Guard's Band,Death God's Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,66893502,
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Shieldguard's Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Fleshfused Circle,Bladedancer's Armor Kit,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Sinsmasher,Elysian Sentinel's Aegis,,125912966,Fashionable Undershirt
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Binding of Warped Desires,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Shieldguard's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,,158214834,
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Spare Meat Hook,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,,169785101,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Ritual Commander's Ring,Instructor's Divine Bell,Inscrutable Quantum Device,Mantle of Manifest Sins,Sinful Aspirant's Sword,Duskwarder Shield,,244862081,
Sinful Gladiator's Plate Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Death God's Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Sinful Gladiator's Shawl,Engorged Worm Smasher,Acidslough Bulwark,Loremaster's Colors,136950983,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Ascended Gladius of Glory,Barricade of the Endless Empire,,97057576,
Selfless Collector's GreatHelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Shadowghast Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Band of the Risen Bonelord,Death God's Signet,Bargast's Leash,Pulsating Stoneheart,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,84687556,
Casque of the Path,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Shadowghast Sabatons,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Hyperlight Band,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Tabard of the Ascended,65689326,Precious' Ribbon
Ancient Iron Heaume,Muckformed Chain Choker,Razorscale Shoulderguards,Selfless Collector's Chestplate,Selfless Collector's Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Punishing Loop,Macabre Sheet Music,Pulsating Stoneheart,Blighted Margrave's Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,157965867,
Shieldguard's Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Fused Bone Greatbelt,Selfless Collector's Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Sinful Aspirant's Ring,Shadowghast Ring,Gluttonous Spike,Slimy Consumptive Organ,Drape of Twisted Loyalties,Gorestained Cleaver,Elysian Sentinel's Aegis,Tabard of the Argent Crusade,190611744,
