Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,218895418,,
Wing Commander's Helmet,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Band of the Risen Bonelord,Bloodoath Signet,Blood-Spattered Scale,Pulsating Stoneheart,Blighted Margrave's Cloak,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,161290094,,
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Bargast's Leash,Splintered Heart of Al'ar,Grim-Veiled Cape,Xandria's Kopis of Courage,Stonewrought Gargoyles Barrier,162977961,,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stormtempered Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Entwined Gorger Tendril,Anima Field Emitter,Sanguine Vintage,Cloak of Enveloping Manifestations,Ascended Gladius of Glory,Sinful Gladiator's Guard,134176707,,Orgrimmar Tabard
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,195031258,,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Bloodoath Signet,Memory of Past Sins,Darkmoon Deck: Voracity,Silvernote Cloak,Supercollider,Sylvan Whiteshield,122726613,Precious' Ribbon,
Shadowghast Helm,Sinful Gladiator's Amulet,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Legplates of Unholy Frenzy,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Sinful Gladiator's Band,Overwhelming Power Crystal,Blood-Spattered Scale,Sinful Gladiator's Shawl,Supercollider,Acidslough Bulwark,115678327,Fashionable Undershirt,
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Hardened Castle Crushers,Hyperlight Band,Ritual Bone Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Encrusted Canopic Lid,151498094,,Tabard of the 7th Legion
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Gluttonous Spike,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,79458617,,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Death God's Signet,Ritualist's Treasured Ring,Pulsating Stoneheart,Sinful Aspirant's Medallion,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,242572705,,Scryers Tabard
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Valinor's Ground Pounders,Shadowghast Armguards,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Overwhelming Power Crystal,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,156797939,Stylish Black Shirt,Tabard of the Lightbringer
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Ritual Bone Band,Slimy Consumptive Organ,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,119385042,Artisan Officer's Shirt,Tabard of the Lightbringer
Diadem of Imperious Desire,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Ritualist's Treasured Ring,Pulsating Stoneheart,Inscrutable Quantum Device,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Guard,155434096,Brucehide Jersey,Exodar Tabard
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,125478123,,
Shadowghast Helm,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Guilewind Stone Talons,Band of the Risen Bonelord,Bloodoath Signet,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,189279294,,Tabard of the Wyrmrest Accord
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Shadowghast Ring,Spare Meat Hook,Stone Legion Heraldry,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,163556336,Common White Shirt,Tabard of the Ascended
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Ritual Bone Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Ascended Gladius of Glory,Encrusted Canopic Lid,148169386,,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,183784783,Precious' Ribbon,
Oversized Centurion Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Grim Codex,Anima Field Emitter,Mantle of Manifest Sins,Supercollider,Encrusted Canopic Lid,155884508,,
Shadowghast Helm,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,164541110,Last Season's Shirt,Tabard of the Lightbringer
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Sanguine Vintage,Mantle of Manifest Sins,Sinsmasher,Chyrus's Crest of Hope,88157160,,
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Sinful Aspirant's Plate Gauntlets,Ardent Sunstar Signet,Death God's Signet,Splintered Heart of Al'ar,Stone Legion Heraldry,Sinful Gladiator's Shawl,Gorestained Cleaver,Sinful Gladiator's Redoubt,189513892,Undisputed Champion's Shirt,Tabard of Brute Force
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Blood-Spattered Scale,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sinsmasher,Burden of the Protectorate,245117475,Red Lumberjack Shirt,Tabard of the Guardians of Hyjal
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Hardened Castle Crushers,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Acidslough Bulwark,166510399,,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,175169023,,
Plague Handler's Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Baetheas' Ironclad Warboots,Hellhound Cuffs,Fallen Templar's Gauntlets,Arachnid Cipher Ring,Ardent Sunstar Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,127692024,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Engorged Worm Smasher,Sinful Gladiator's Guard,156434218,,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ardent Sunstar Signet,Death God's Signet,Viscera of Coalesced Hatred,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,159281279,,Darkspear Tabard
Wing Commander's Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Shadowghast Ring,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,165793821,Wound Dressing,Illustrious Guild Tabard
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,200728727,Common Brown Shirt,Tabard of the Ascended
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Inscrutable Quantum Device,Overwhelming Power Crystal,Cowled Batwing Cloak,Meditation's Muse,Barricade of the Endless Empire,111677500,Precious' Ribbon,Renowned Guild Tabard
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Death God's Signet,Entwined Gorger Tendril,Anima Field Emitter,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,175276044,Precious' Ribbon,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Shadowghast Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Stone Legion Heraldry,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,138541466,,Tabard of the Achiever
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Overwhelming Power Crystal,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,100379663,,
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Decadent Nathrian Shawl,Sinsmasher,Encrusted Canopic Lid,117319660,,Renowned Guild Tabard
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,192823712,,Renowned Guild Tabard
Wing Commander's Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Desm's Fistos,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,121791826,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Duskwarder Shield,133303515,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,193054276,,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Death God's Signet,Viscera of Coalesced Hatred,Grim Codex,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,150778403,,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Fleshfused Circle,Inscrutable Quantum Device,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,176011005,,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Bone Band,Ardent Sunstar Signet,Blood-Spattered Scale,Bargast's Leash,Decadent Nathrian Shawl,Gorestained Cleaver,Acidslough Bulwark,172005302,,
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,186484369,Artisan Officer's Shirt,Renowned Guild Tabard
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Bloodoath Signet,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Chyrus's Crest of Hope,94628678,Threads of Tirion,Tabard of the Lightbringer
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,143279086,,Lightforged Tabard
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of the Afterlife,Girdle of the Soulflayer,Halkias's Towering Pillars,Valinor's Ground Pounders,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Ritualist's Treasured Ring,Arachnid Cipher Ring,Overwhelming Power Crystal,Anima Field Emitter,Cowled Batwing Cloak,Sinful Aspirant's Sword,Elysian Sentinel's Aegis,120950605,,Undercity Tabard
Shadowghast Helm,Heart of Azeroth,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Steelcore Girdle,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Spare Meat Hook,Stone Legion Heraldry,Blighted Margrave's Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,121761200,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Selfless Collector's Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Fleshfused Circle,Viscera of Coalesced Hatred,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Elysian Sentinel's Aegis,50971691,,Tabard of the Lightbringer
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Splintered Heart of Al'ar,Pulsating Stoneheart,Crest of the Legionnaire General,Supercollider,Chyrus's Crest of Hope,101621130,Precious' Ribbon,Tabard of the Lightbringer
Conqueror's Aegis Faceguard,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Viscera of Coalesced Hatred,Bargast's Leash,Blighted Margrave's Cloak,Titanguard,Encrusted Canopic Lid,231402231,Captain Sanders' Shirt,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Death God's Signet,Anima Field Emitter,Gluttonous Spike,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,242967435,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Ritual Commander's Ring,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,134721680,,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Arachnid Cipher Ring,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,163786683,,
